source_block,candidate_rank,work_id,text_sha256,reasons
68,54,W2019541439,f618533b259bf28773dffdbd55f8ba69a2e9d295b9a5457541c1df4dfd7e8408,"[""clear_non_english_abstract""]"
68,385,W1989762249,2cf59c4941fff106b5f84fdb724702e02d1559ec39281eb509a752eb1283062b,"[""clear_non_english_abstract""]"
68,492,W3148004320,a2c2160cfbd63e886118856edf129c05c610ff31db529bf2a5d6dc68e6adbacc,"[""clear_non_english_abstract""]"
68,909,W2507785298,b2e027042d6a1fe2e50d2552027ba7ab981d6dfd3664cc35b95721266c2057f9,"[""clear_non_english_abstract""]"
68,927,W3150243152,5ee2b24f553e06d6e1507ec17ff168e353139e1c4dcd35e04858cb606cedc5f4,"[""clear_non_english_abstract""]"
68,1065,W3151980497,c2bfb888ac95a2a7e366281ade66b814048a16565109b981ad481f450aaed426,"[""clear_non_english_abstract""]"
69,21,W3135424788,941df1acbf7fab03929d2444ef32fdf8b524efc3da36d1aaf46eb92c79314b4c,"[""clear_non_english_abstract""]"
69,180,W3147906277,6f0b4e7712906a964bce05fcd69c75baed05ad0a3bf808e0b3b4db601c2364a9,"[""clear_non_english_abstract""]"
69,218,W2329522972,b565510d2bccff53c35183f1e25cf1338148b3bd77078fbc621aa9201326590b,"[""clear_non_english_abstract""]"
69,306,W7125735058,1191add7d33f0950e11824b91460d0b9039a2feaf4bb80a6599d17309c08b1d5,"[""clear_non_english_abstract""]"
69,407,W2725303151,94ff5d892db4ca3e0b15223301962027693dc6ac51174dd9db2d746547b460cb,"[""clear_non_english_abstract""]"
69,485,W4238222735,27192de23b7e2205bf351302dbd5f8bfa1441c205bf769f87fad05106a847c40,"[""clear_non_english_abstract""]"
70,19,W2919664095,3455ad1ed4e66b99067fcbd526a4146409ae53675a8e37df259cf25fefdba93c,"[""clear_non_english_abstract""]"
70,102,W2523886949,bd81fbd5575ee3023dc886cae27373e08a80404c6d90e6d219e6a80bc2c0560e,"[""clear_non_english_abstract""]"
70,386,W2558819126,68df54a18917a714bd23db6c3abc9eee8288e52850034fcc623c84524491b7b3,"[""clear_non_english_abstract""]"
70,403,W2941774071,6bfe63969c24692f81c0fa1d72c4cb08b24016fb5b9f5623f732d6f2b2f98356,"[""clear_non_english_abstract""]"
70,424,W2885878224,bc0065a00f59e0df3d78b329c400b5119a9babba7fec3893bbde93e0e5056a3b,"[""clear_non_english_abstract""]"
70,439,W3139982290,67adb39e8805e52a4f338825d096d5e9a73ee29868b7941e86fd1a731e8f460a,"[""clear_non_english_abstract""]"
72,106,W2606650146,f758a507c852fa1aa0eb7e82e427067a27451328fb55c0e6a19cef4d95a1489c,"[""reviewed:reviewed_title_abstract_mismatch_or_non_article_resource""]"
72,264,W4205996836,f9fa3cbb0cde577cdbc9533afb6241bf9a2f5604470143dd58a604f2e86c5b37,"[""clear_non_english_abstract""]"
72,268,W4236860227,afe81788d15179c838a969c1cbf0bfca382b0eedff013c3a553f5d7a9a2a8f17,"[""non_abstract:reviewed_non_abstract_template""]"
72,343,W1987812648,fac8191f01d19d7ac4052f4d57a7c6d9e87e2bed830b1b654b22f77e661a2740,"[""reviewed:reviewed_title_abstract_mismatch_or_non_article_resource""]"
72,528,W2915391518,69b157a03b89d262f2adcb9ef6732e607beb1183b7bae0d00a46e4b5f26d5aab,"[""clear_non_english_abstract""]"
72,554,W4254514861,24439ca4040eb920cbefbe64696dfa5daafcbbb8ca640b765392639e030ff9df,"[""non_abstract:reviewed_non_abstract_template""]"
72,569,W4255061315,b10944244be61b7aa29fd95a7b36b28b6be64041f0ad9fc3f9b9b214b66cafc1,"[""clear_non_english_abstract""]"
72,574,W1583208819,a34c571c7de64b89f228169772ba670b58e573e3b0ddba13c8b0b27be18ef1fc,"[""clear_non_english_abstract""]"
72,716,W4390425277,93d10aa46d76ba887b2d0e9e9a7f14f78f82a2c434760fd0cb27f020efcc0b00,"[""clear_non_english_abstract""]"
72,904,W3123663394,f35d7adc8bddf8f6a991bc0f675f16f8141df7ffaa028a582762222a81923cde,"[""clear_non_english_abstract""]"
72,1116,W4233413277,bdb7aa9a09c8f7b5903a24d8e8a0ff3b48265d9825e3278e7841d64c514c4fe2,"[""non_abstract:reviewed_non_abstract_template""]"
72,1201,W2983017248,4f2dc174c269b9009717dc06b9a4205e5d2b6d50114c5d53841957c71626c58f,"[""clear_non_english_abstract""]"
72,1242,W1562289275,66f62c683ddedaac80b1485d0a01821b19ac59f0af4de33ee5ee06b979cd98d3,"[""non_abstract:reviewed_non_abstract_template"", ""clear_non_english_abstract""]"
72,1269,W3123370103,a0e70691bd1b1875e33989a80c16058a96f6a646e4e314a9c2f46a7050c6164f,"[""non_abstract:reviewed_non_abstract_template"", ""clear_non_english_abstract""]"
72,1347,W7137706684,aea0c9a04d3b1978adadeb038c5f1f7322ed090ee70d775cffe77299f20c3dc3,"[""clear_non_english_abstract""]"
72,1421,W1984514520,20eb4b5c8f3e18f0258060ab121bd8e43f54658683cb2743c9e3aaf53d4a2f0b,"[""non_abstract:reviewed_non_abstract_template""]"
72,1513,W3162092757,dee93c46aee8d4192f1813e388b668e13c627412f33c3a58c1da59b8070c770f,"[""clear_non_english_abstract""]"
72,1576,W1529739459,2fbbe03a2fcc5bc45cf69ec7c8f9f091a87cc055d1e1d2fbd341f22921a31963,"[""clear_non_english_abstract""]"
72,1659,W7137516433,df66a3bcac9f5c3ebb6425fdab32be2f60ba93985d141534cf4732547c16e4f2,"[""clear_non_english_abstract""]"
73,77,W4238676782,7dce30f24fa9c0b03c39098c797bce7ac2f8f7fd2a1ba493aadece64343d904c,"[""non_abstract:reviewed_non_abstract_template""]"
73,161,W1568588362,09f1d573cc92f35ba956940b576cb8cc787fdf79df9409acc571437740a963ff,"[""non_abstract:reviewed_non_abstract_template""]"
73,200,W3214958369,7fbf0dfd4450e8a76088adc4607495a507386eb2b1a09f5373c4ce71eb713263,"[""clear_non_english_abstract""]"
73,604,W4205606701,7dce30f24fa9c0b03c39098c797bce7ac2f8f7fd2a1ba493aadece64343d904c,"[""non_abstract:reviewed_non_abstract_template""]"
73,615,W2578981767,3b53b9cac67c5b4058a04eccf3adda9cf27ad2f40b4d6ca4ddc9cd8220faec1e,"[""clear_non_english_abstract""]"
73,623,W150846935,dbeae152b03cb442aced82dbfed8213bfbe88a198212f48a6a29e45de5869d23,"[""clear_non_english_abstract""]"
73,763,W2902741345,6d6136f1813226a9e90b4e612f7568db4a0ea005bde5f9a5da3decd040093c92,"[""clear_non_english_abstract""]"
73,779,W4231484049,e723b82c2e610518439761d7bb74c692257fd385725f49bf5307cbb424d163cc,"[""non_abstract:reviewed_non_abstract_template""]"
73,880,W4250651707,dc1415807a66677377c7ccabd6fe449b5768778226154323430787c5cf492587,"[""non_abstract:reviewed_non_abstract_template""]"
73,1006,W12238598,3adab218734d0489ecce67dd3a1f8f86720f78475a1f3ad8612adfd9d8e5b9a6,"[""non_abstract:reviewed_non_abstract_template""]"
73,1058,W2612127745,c027e967a967642658c252e653d6ec1afe1fcad83f27e43189fee27229d76e75,"[""non_abstract:reviewed_non_abstract_template"", ""clear_non_english_abstract""]"
73,1083,W2946330121,622ba0b572c3248ef63736da52862e2d55892cf3091f7a3ef4c6fb27891ff151,"[""clear_non_english_abstract""]"
74,124,W644543580,9b30ff1a7e2b45b659427e29499b9cc383c100df13317645fa057501e00677cb,"[""clear_non_english_abstract""]"
74,144,W4242507715,66462ff7b0d8f51ebac12b52c20f16d73e185765152b4a0b267e1683e7985b88,"[""non_abstract:reviewed_non_abstract_template""]"
74,195,W2170209138,5656a358bdb1cdf6e21d4e601a2d74ec8c6e8125b5cfebd3961ca3b959ade449,"[""clear_non_english_abstract""]"
74,197,W1563743605,3df589bd695f61adf9be331fd1f45a9839e05208468e4634b833ef8e4278ff92,"[""non_abstract:reviewed_non_abstract_template""]"
74,303,W2319358023,cc2103b7a439e7c8e06988667c089ad957659549b7937f65711b878cd2b3663c,"[""clear_non_english_abstract""]"
74,333,W4255304538,32fde3f3f9ab3db5ce7cf688f72c5493f56d51dcc947e3ddbc2b922408e12f2f,"[""non_abstract:reviewed_non_abstract_template""]"
74,384,W2320762866,e8e18e221b4d332a017554fd672150cf97143a4515114fb7baf0e7d3fe6c58a3,"[""reviewed:reviewed_title_abstract_mismatch_or_non_article_resource""]"
75,41,W4246185356,38493e003ba27f967bc1b608eb479f0bf32e4c7ab44576dedf985eb07fe10baa,"[""non_abstract:reviewed_non_abstract_template""]"
75,133,W2902207600,3c19f84e364c72505d960111c59b6270bbb06209d94c669dc09261fc600cb33f,"[""clear_non_english_abstract""]"
75,146,W575116537,619f971a3288f8dac5b072cfd68d3dcc780138f7b9190078f399278704b7fee2,"[""clear_non_english_abstract""]"
75,147,W2333280943,3c512cfe934333985740adbbbad3b6530f0e420ba202f6a70465b13f6dff41c3,"[""clear_non_english_abstract""]"
75,152,W2920448091,f2589e3133dd52c851f9d1f8ab295b5cbb449f9e7dcf1dad9a6b50d85cc3431c,"[""clear_non_english_abstract""]"
75,163,W4239029179,308ab4551d45597111b52fde29efe3d8f67df4a64808df1f5eb43ad9c0668713,"[""clear_non_english_abstract""]"
75,187,W2190889651,ceda05184d4fcc4c259f71cd9f01fe7a3f222d0dbad529f9339b0e7eb6096514,"[""clear_non_english_abstract""]"
76,10,W4238161057,c7d473ac33313c10e6c2f0785d357a0fadb67ea8935d2317f0afdf818f9afad5,"[""clear_non_english_abstract""]"
76,503,W2032929186,d54eb3bd3dea5664d8735dc3171e6e7759c3451e2d44beed212efde07e6d56ba,"[""non_abstract:acs_webpage_instead_of_abstract""]"
76,513,W4206266188,a14426bba7ce3ce4e58fadff5a3f39979b7fad065f84f859ef459d81ec584a35,"[""non_abstract:acs_webpage_instead_of_abstract""]"
76,536,W4235857647,f9efab63465e86ce126daa335eff07b5e0947343434aae723a7af9d91fa78389,"[""non_abstract:acs_webpage_instead_of_abstract""]"
76,584,W2065562514,2cd8fb4c268df63abc20545af45dcfa05797f679a99b466d501a1ba12006bfb7,"[""non_abstract:acs_webpage_instead_of_abstract""]"
76,616,W2503914102,1f2c0d0bfa71b146abeea533224d781dcbede5b0769f86b618ccfcea1a9aeabd,"[""clear_non_english_abstract""]"
76,968,W4242823688,cc74c0da24799c8417eba2cc7205bb0ef64c205157c608941b607b1a90451c54,"[""clear_non_english_abstract""]"
76,1039,W2320189618,2690690fa707187c84954aed34b1bb0423350b0eadfc08876d4c92767e81d8ac,"[""clear_non_english_abstract""]"
76,1089,W4229975575,5f7acc946bab10e221846ae6c877371b3e411898fe24dfcd33718505625b86b5,"[""non_abstract:acs_webpage_instead_of_abstract""]"
76,1137,W2047785767,553d5307c2fe8d30be325f29bee6103e5df9d878620db6dea072da9ee68d02f6,"[""non_abstract:acs_webpage_instead_of_abstract""]"
76,1144,W2950597785,198e9db15691f50695ebbc925bb508e66ff5d2a677c92e7ae45fd2eb17e01967,"[""non_abstract:acs_webpage_instead_of_abstract""]"
76,1585,W1975469232,afda48bc3306525a1a50228dfccee0c230f339687918194d443c3e603f2bc939,"[""non_abstract:acs_webpage_instead_of_abstract""]"
76,1593,W2946844822,4a636280382ee98a38f2839f7047e8a499354460b6c9f91f4312d5d7807e4d5a,"[""clear_non_english_abstract""]"
76,1860,W2075234392,b6baea3ee31075f3086585d73ce339623b7edfa71fc6dad1658d37f45bf2333d,"[""non_abstract:acs_webpage_instead_of_abstract""]"
76,1865,W4391210923,b2364c51e425631514b0fb2fc7ed82b5ce7cea2591e1fd5b660bb8af01691460,"[""clear_non_english_abstract""]"
76,2156,W4238282295,4d19b42fdcb7ebc7fc764ea11ebc6336eec6733c84b8b5f54b91502e2cea845d,"[""clear_non_english_abstract""]"
76,2234,W3147424513,4e3c545e70133e6fa8eeb11b55f2e0bf2c23725e2c065faa3b6d50284dc87b53,"[""non_abstract:reviewed_non_abstract_template""]"
76,2284,W4233852121,7f2153e6fd1ce4c373cd0ae241feb9559d7e0a8e2a124823b0586039d9655ddc,"[""reviewed:reviewed_title_abstract_mismatch_or_non_article_resource""]"
76,2530,W4232922022,389f24598db1b69e0bcbf3c0bb9fc937397b97d52bd583b05c788e9d544bb4c3,"[""non_abstract:reviewed_non_abstract_template""]"
76,2557,W2016747646,1c2e56b148cf294db6f1d110a53dabf68310fb2362b1a71d172d8fda6f35a5e1,"[""non_abstract:acs_webpage_instead_of_abstract""]"
76,2571,W2088123504,960a2809cc71b5bf9adec956296a8c6b4a307eb5fe15da0d0f9f90d80e9adbb7,"[""non_abstract:acs_webpage_instead_of_abstract""]"
77,169,W3152130865,f36a4be9a440fca80f6a1d74083061578484d6289af81ef04bb2c1b041f10d9c,"[""non_abstract:reviewed_non_abstract_template""]"
77,200,W4235781786,c2ba22265afed88f0177ca6413c801177a28a609abccfa84b0599dd631319afa,"[""reviewed:reviewed_title_abstract_mismatch_or_non_article_resource""]"
77,238,W4250954574,bbe80c983343ab1583968fee45455926e2625f640764bdcca6203a3dc87ac81d,"[""reviewed:reviewed_title_abstract_mismatch_or_non_article_resource""]"
77,312,W4255675921,2ece5a9ad570676e069129f87d09a4feddfc1ab5535480cd56440b9c91a3ad49,"[""non_abstract:acs_webpage_instead_of_abstract""]"
77,463,W2945893091,3e410191df41a67a9cb5bcd11a160b4f134d7680dd2c6d9f9292fc6eb4381e63,"[""clear_non_english_abstract""]"
77,519,W4206319214,4d609280b4c097026a028333a5fad4269a938b3bc06144d1b910d8bd23df3298,"[""reviewed:reviewed_title_abstract_mismatch_or_non_article_resource""]"
77,626,W2800461280,9fd91a47fb4938bfb352662e5fe165e001d4c3ebbe06bbdae11e3dd06296b225,"[""non_abstract:reviewed_non_abstract_template""]"
77,686,W7125636473,a2a137e87bb9325c790818be020add8e1dda5c015278c1776f5ddea4a397967b,"[""clear_non_english_abstract""]"
77,869,W1527823404,73e5c705d7fccee4cc38e31ececbb2b41f9b3e238dc66823d12620066281afeb,"[""clear_non_english_abstract""]"
77,933,W4252292807,8ac30a0b78b63a644909e9a099f1096dce774d42e68d9f424588b3be32f9a22c,"[""non_abstract:reviewed_non_abstract_template""]"
77,965,W2234880305,4e892a9f4bc324765d5fe3c2020f65157cbc02b9cd78e856b1f1fb888a12aba4,"[""clear_non_english_abstract""]"
77,966,W3151449970,5bf80d1757896b258ea7bf1a5bbbadc7b0f42927a471f0f7a99249224fc18644,"[""clear_non_english_abstract""]"
77,1050,W4252247023,8ac30a0b78b63a644909e9a099f1096dce774d42e68d9f424588b3be32f9a22c,"[""non_abstract:reviewed_non_abstract_template""]"
77,1081,W4229531772,8ac30a0b78b63a644909e9a099f1096dce774d42e68d9f424588b3be32f9a22c,"[""non_abstract:reviewed_non_abstract_template""]"
77,1476,W7132189651,af6fe38ddc3650755cb0a7f50f7e127128105a02d482400dada3ac1e0ca8a6fd,"[""clear_non_english_abstract""]"
77,1567,W2153882281,fa2f63f45ca1ae26b6a32ee6c315dc8db94e4613cc5fb8772a8bfa7c95c0df8c,"[""non_abstract:reviewed_non_abstract_template""]"
77,1654,W753912745,881bb5948ed3e7b0b216bc1953e814c5e20c4a0555358edf6f03619b95493086,"[""clear_non_english_abstract""]"
77,1760,W2335447899,9a5dca371719c6016de33de93fcdd98524ed6cafbd4a5a6d96f0b7b98b615bfe,"[""clear_non_english_abstract""]"
77,1792,W4251192473,bbe80c983343ab1583968fee45455926e2625f640764bdcca6203a3dc87ac81d,"[""reviewed:reviewed_title_abstract_mismatch_or_non_article_resource""]"
77,1938,W35602266,a832720af41f77ff61179714bf708c316a5eaa587c5ccb77818419b683f52cc8,"[""clear_non_english_abstract""]"
77,2128,W4241410828,7da1b04c10e005918b7e16ba3639b1018a04fba64b9b369610c25543d53238e3,"[""reviewed:reviewed_title_abstract_mismatch_or_non_article_resource""]"
77,2147,W2023871523,c2e27be573466fe80fd1214d7f8ac1c10c29a7199c3b26bd94f49f75da66e504,"[""non_abstract:acs_webpage_instead_of_abstract""]"
78,12,W4248705996,66793ce483955e34323d21d83515335dc8b638382a3f07a04bd261429faba6b9,"[""clear_non_english_abstract""]"
78,45,W1945597119,12193c6a753058365512ff757cb1bd85b82366aba34873d4a7bfb684ed111baa,"[""clear_non_english_abstract""]"
78,433,W2013344234,d904a5cdf5472cde6780474b5fc3bf57cdb6e47810c1b94f0566e323cccf3771,"[""clear_non_english_abstract""]"
78,466,W4237929252,e62f8e7faf87282e591665250bc890975e132b11b47ad6af8e523e91da396cb2,"[""clear_non_english_abstract""]"
78,698,W4310657949,2037387b0a1437f4454821bd1d0a64dbd53ca3288d3d278ce57bcf389cd6d0c6,"[""clear_non_english_abstract""]"
78,875,W2030938880,a9dd6532b65be28a0f6c5a467b81c7c678b2a2a31a0ac418b1144edd5abdda87,"[""non_abstract:acs_webpage_instead_of_abstract""]"
78,886,W2227887489,214785aeae8891e079e46e589e68b9ef0b8cd203bcf7337b2bc64be75f377347,"[""clear_non_english_abstract""]"
78,892,W1813925975,dfea60c9ce8104c4804cd3d3524649c67b8d4aef5244416bdec97171de739d30,"[""clear_non_english_abstract""]"
78,901,W4244650864,10648e08bd7570ba3ffeffb79c522420df33fbcd8de2f4602bc4886bd4d75855,"[""clear_non_english_abstract""]"
78,1020,W2251318266,56e5dcfa4a3141c93f79798d62671b8055a2318d8e157d07b0ed98693b1fb0fa,"[""clear_non_english_abstract""]"
78,1087,W4245924530,635020470b996397def3011c846f3e0bb25cfea4ffb560afdd6ccc2f93476b1f,"[""clear_non_english_abstract""]"
78,1094,W2779707049,f962a8a206ee5f2fef404f7ffdb9da79bf86a658f51296d5d055966c91e0d63c,"[""clear_non_english_abstract""]"
78,1255,W3140064049,a37b5b71092bacb4a5ffe15ba7a5b829be91c5327b3e8c314f68d3fd2b9625f6,"[""clear_non_english_abstract""]"
78,1264,W2320321148,e43711497d89b74924fdb9f7d6a17a924aaa54e7d7aea62cfb3f52060509382f,"[""non_abstract:reviewed_non_abstract_template""]"
78,1333,W4237648362,f386eb98ab82ceba763be4bead83943a50c5aa5cf4d1d4c15aa607fa9bc011ca,"[""clear_non_english_abstract""]"
78,1501,W2313318470,fda1a89a287110d6fb6c99ff361fb0cba10beead188be88816872af96e3d9b6f,"[""non_abstract:reviewed_non_abstract_template""]"
79,144,W2954108480,b0819c4714c26b1ec068faef4d125b749994822dbf405395a7e6e5f98f696e0b,"[""clear_non_english_abstract""]"
79,169,W2995766324,79d2d5179ee7aabd0a665efdee4255413e8d5fee6fa1899ef41ca1aa1291d9bb,"[""non_abstract:reviewed_non_abstract_template""]"
79,261,W3015956973,7792bff22cd93ed0e474986b45aa3140174ca4ec9db89e108d517aae67243e09,"[""non_abstract:reviewed_non_abstract_template""]"
79,270,W2327096684,e420e4f4be8e9f1e4b8188386a1891455919a078679d06340f6d1fef3f9c52f5,"[""non_abstract:reviewed_non_abstract_template""]"
79,397,W2735299484,a766ed786fb0f88e58f006b0fbb6aa2f283288862f656c4a7a0f6777fa34c69f,"[""non_abstract:reviewed_non_abstract_template""]"
79,451,W2899687236,feed9c8f55600d01675c14a088bd6d0da1ee83367fc341507c6fc03ae281961c,"[""non_abstract:reviewed_non_abstract_template""]"
79,654,W2966226258,c996b3e14a3f24d0e326e989ddd74a45d56a6787093810a79042f4b5fb1ba83f,"[""clear_non_english_abstract""]"
79,762,W3003575878,0240c1a34605cb313a31401cbf660f96f9b383c9c0e327f982c8b0cf8487064b,"[""clear_non_english_abstract""]"
79,820,W4389595562,c7624f87b20331f447eb9219a26dc698dae340e01afcbace83dfae20d267f185,"[""clear_non_english_abstract""]"
79,1124,W3020866721,6992ec868f3328078ca26ef240f31e776a0821ac89362b3b79c64f2daa4b27ed,"[""clear_non_english_abstract""]"
79,1153,W2277300317,81ad1da6c8e992f123badb5b433bee9996be727f5ac39133a0b9fd957265fd90,"[""non_abstract:reviewed_non_abstract_template""]"
79,1193,W4229725506,3527338cb062fdef5175556da28f7a284765d9ce7f4d74e9e573841da23f3600,"[""non_abstract:reviewed_non_abstract_template""]"
79,1196,W2979705808,8bcc15ab35dee0d0ef6776608469bdcb4d63e986d398268a60c4c31f2c6e4e2c,"[""clear_non_english_abstract""]"
79,1250,W4232938849,98e0e3bcaadebe5b8fed56195ce6db6477dac4b9119c58048572ff2542ebc9fa,"[""clear_non_english_abstract""]"
79,1294,W2916074000,9052111fe545025f6c33288b3462de4cdceeb803ff0a0ac135c29b3c4170f124,"[""clear_non_english_abstract""]"
79,1467,W2735747075,2b131c7bcb01ca540103529ff49753b258494e2ad0daff05d0bf0591c3b752a1,"[""non_abstract:reviewed_non_abstract_template""]"
79,1556,W3104890371,ebfb479a1b0d21d389f40d59bc7f3b3015b57239f678b018bc5777ae1f81d46c,"[""clear_non_english_abstract""]"
79,1582,W4232436700,b7595cae592f4ca70e31805deb73a4db9f1c4a0b5fc7da1467b9cc31990cc7f9,"[""non_abstract:reviewed_non_abstract_template""]"
79,1585,W2911387854,d5ea9446319a420f3736001502e0e21ad67c8f870bb47f618687e92e688230a0,"[""clear_non_english_abstract""]"
79,1670,W2772641606,3a759859f75d1741bacb2dfe5d22ccb7340632d57ec0b4bd1e9225385b8ac728,"[""clear_non_english_abstract""]"
80,69,W4353081517,4c56315505483302ef96cbaa9fda85595593b9ba3b5fe30db728ec300dc73690,"[""clear_non_english_abstract""]"
80,241,W3133732880,dbe8e6bc4f151d59f640f6835a48bed939c422c27c63cb928d899f7029d794bd,"[""clear_non_english_abstract""]"
80,482,W3039593852,4532ffa4c78c9cec96a437f0c60c7a8a9744351d8e07fc3f4775775684df8f46,"[""non_abstract:reviewed_non_abstract_template""]"
80,766,W4392918346,3527338cb062fdef5175556da28f7a284765d9ce7f4d74e9e573841da23f3600,"[""non_abstract:reviewed_non_abstract_template""]"
80,985,W4400953809,fc05932a9613fd6b99187d17abc79da69b702ddd2117525313c3b5276eb63e9b,"[""clear_non_english_abstract""]"
80,1185,W3178495818,4a1fb125ca6c2157641c4c7bb4b0d041b2977a193f40e5758bec976bcb4912a0,"[""clear_non_english_abstract""]"
81,264,W2244333807,fe640a1517122f5a7945617eaecd00c31ccc91a8c8bead51dc2f5ee98a0f77c4,"[""clear_non_english_abstract""]"
81,269,W4212835435,748489e7f65a5ef32a265faeb8ea8a507f1c39dd9473a11ad401385d8dd5a262,"[""non_abstract:acs_webpage_instead_of_abstract""]"
81,300,W2471946730,60c89029bed41bdf4831f9d23efb61311fe47e280a6342d38e5f125579932eee,"[""clear_non_english_abstract""]"
82,1569,W4246643286,b3903109b774c5c9e78f37f3ac2346fd3832ec608defa35523b7ffd9052dbb96,"[""non_abstract:reviewed_non_abstract_template""]"
82,1658,W2763049189,a70de38b8423c1bf4877ae994e39512d77fcb8242274e6934f83eaca65478ce0,"[""non_abstract:reviewed_non_abstract_template""]"
83,360,W2188450359,86637d987c409e533c0f7297286c5234fc2841b2af7ed2cb973c614d26540e7c,"[""clear_non_english_abstract""]"
83,948,W2605932711,900ae3ac050ad8ab465ed700767aed0552a5599426ff498585de6078b14f3aaf,"[""non_abstract:acs_webpage_instead_of_abstract""]"
83,1022,W4413958032,ac0d775219ba1da042fec158b5ce4c379511125460ecf3c96469c65d626f5e52,"[""clear_non_english_abstract""]"
83,1172,W222277121,ec8d587d876fe99ea4825ecc763fd0e3ee3a3dc2d51e6bc73aba5565abbd5cbd,"[""clear_non_english_abstract""]"
83,1287,W2762131237,afe9ebde6da0447dc4fb1340b16fee0459d73202577bdd8d56b1ef8911082705,"[""non_abstract:reviewed_non_abstract_template""]"
83,1381,W3151497773,c1a4ceafc1c21998e9f08eb4ec01c3d882c8e7b73c1f06dda3e5889d0ec1a8ac,"[""clear_non_english_abstract""]"
83,1402,W7132585690,4cf51802b0be509ab9cccbb55ad1ce4438eff8f539f8e86cbc0eca9dfb56b1ed,"[""clear_non_english_abstract""]"
83,1461,W3149965556,7ea6958d2a289731a7cc387ad1048061d3cb45041ae720cd1a3f50ff5bbd85b9,"[""clear_non_english_abstract""]"
84,50,W1981641724,d37f54480b72647bae7905e15e92673aa490850b698711249d0fcac7770a8e0a,"[""non_abstract:reviewed_non_abstract_template""]"
84,242,W1551805345,394b521fe8a727e7010819bc89e06806f233c48c1ff744603f6474a34c857256,"[""clear_non_english_abstract""]"
84,311,W2496771302,132381dd1720cae4f045eb8cb05fa2049bee5b8c725d7e97e4b0501f4d8ee582,"[""clear_non_english_abstract""]"
84,317,W614595576,2922feb558ee05e4dfe039d5de6e4fd0bc6dd032943c8d6078741e27e211d915,"[""clear_non_english_abstract""]"
84,481,W3142865068,748b2fda4c0b63e2724c530ca87902424a3a2bd2897740d0e1ad5a258b5e452b,"[""clear_non_english_abstract""]"
84,818,W3144470166,a4ba0b3460ba1cd2848639d0a3744a014e55a763fc68eaa9622e1ef59e63ee80,"[""clear_non_english_abstract""]"
84,989,W4233250512,c5f922421b920388eb3352f0913c8dc98f11ba3fa9463d269c1aadbc2b7d6e3e,"[""clear_non_english_abstract""]"
85,113,W2541707309,182b9ccdc5c6277abf275a709b3ab73d1577c2dc710f764d10bc30ac898ffe78,"[""non_abstract:reviewed_non_abstract_template""]"
85,771,W3030552176,e6a7bafcc290856ed363d7fac12aa3d0ef0ff6bf8074e63f98cc1488e8bc2dbb,"[""clear_non_english_abstract""]"
85,863,W2771246559,77b18109646f5edbd4345add5fe880a66b3f6be9b47e9349a7316daaf1e6a71f,"[""clear_non_english_abstract""]"
85,933,W7203622910,ab66960d49acb327500aad00e2a68c3c74cf843f0534bc680c5a229f5d3e270b,"[""clear_non_english_abstract""]"
85,1136,W2942308208,3b4fa4f32113acf9506493b25ec0eb35f4e6604db45abf553973f1f97332da52,"[""clear_non_english_abstract""]"
86,133,W4390756970,2c63fbcff1d895bd4a9b74de7cb49b22855318bc7bb37be0c86ea8dcfc388f28,"[""clear_non_english_abstract""]"
86,878,W4285556535,2eb51a166fbb0436727118c3b6617e91bc4e27d32cc86ddce0705ba9f135188b,"[""clear_non_english_abstract""]"
87,244,W4249284271,67b264cb9182c9aeaa877efe8d00f66a27318c99684cc29d54212ee079d881ad,"[""clear_non_english_abstract""]"
87,436,W4249900490,bf588ab4540fa3e5ecbdcfd5bc1ebd0d6a0f5ed23093084ad24333b6940076cc,"[""non_abstract:acs_webpage_instead_of_abstract""]"
87,437,W4298858401,55a3b9ee65888ab02fa1ab66e6372345a2db7220a1c05e23ef0511b64da7cd83,"[""clear_non_english_abstract""]"
87,460,W2029590380,b4f366256aff94217626846e8298d78b2dbbbff09cc3ddf7c5fec77947b39c5c,"[""non_abstract:acs_webpage_instead_of_abstract""]"
87,752,W4255635045,bd90152948431003a66761ea17c749c9d5ebd4f63b4c665c6066a425ee062426,"[""clear_non_english_abstract""]"
87,775,W4232860589,d18fd872cb308918db421f05042a1d27e9ac5b60118f17e1fa786ea70429140e,"[""non_abstract:acs_webpage_instead_of_abstract""]"
87,907,W4256618675,5ee82723da55a72579d16ac9a8cb65d57346184c8d03887e01d3a450e68e416c,"[""non_abstract:acs_webpage_instead_of_abstract""]"
89,531,W2756478470,710a4979207049e1bc1ee5c39e002c3b19121d5119c4bb381a780f09647f258e,"[""clear_non_english_abstract""]"
89,709,W1999469155,2f573a67385cd7e6721e40adcad0720bfe4ee891b999b0e7194654c4018518bb,"[""non_abstract:acs_webpage_instead_of_abstract""]"
90,207,W1507231169,65ac4b0af4081bd20e5113b798031a9b8cc005897e72b13d3c8f626d780141f9,"[""clear_non_english_abstract""]"
90,362,W1504818374,c3b60c854f3a828f794329382c3628c0e84e957631496ba33951450c5446a8fd,"[""clear_non_english_abstract""]"
90,780,W3141357444,feac8b9035962695eded9790b903b13f0101b252536c89eab41c8ddcc89cb8a3,"[""clear_non_english_abstract""]"
