branch,label,uint64_seed
centres,centres/nested/subfield/26/28,200203057792058041
centres,centres/nested/subfield/26/29,16419760065477502987
centres,centres/nested/subfield/26/30,15897111718118783296
centres,centres/nested/subfield/26/31,9913273053272530112
centres,centres/nested/subfield/26/32,5031533069705328648
centres,centres/nested/subfield/26/33,2202014433440153076
centres,centres/nested/subfield/26/34,16346939966145428407
centres,centres/nested/subfield/26/35,13373815030013782529
centres,centres/nested/subfield/26/36,2873399298231533851
centres,centres/nested/articles/26/0/1106/2000,9204749855782407346
centres,centres/nested/articles/26/0/1106/2005,14608920924063063314
centres,centres/nested/articles/26/0/1106/2010,18212352315376551225
centres,centres/nested/articles/26/0/1106/2015,8223212419947751162
centres,centres/nested/articles/26/0/1106/2020,14240605129438625979
centres,centres/nested/articles/26/0/1206/2000,16680172254651888185
centres,centres/nested/articles/26/0/1206/2005,16197921186173701286
centres,centres/nested/articles/26/0/1206/2010,3253729200250518299
centres,centres/nested/articles/26/0/1206/2015,17213140475370144466
centres,centres/nested/articles/26/0/1206/2020,2373747943426461486
centres,centres/nested/articles/26/0/1311/2000,3620233004002037166
centres,centres/nested/articles/26/0/1311/2005,1740950871951350586
centres,centres/nested/articles/26/0/1311/2010,5936554677545973644
centres,centres/nested/articles/26/0/1311/2015,17879391847338583196
centres,centres/nested/articles/26/0/1311/2020,6196820837188755066
centres,centres/nested/articles/26/0/1402/2000,16018926207708264471
centres,centres/nested/articles/26/0/1402/2005,6390358578073924686
centres,centres/nested/articles/26/0/1402/2010,6627367465649314965
centres,centres/nested/articles/26/0/1402/2015,12605597402288146657
centres,centres/nested/articles/26/0/1402/2020,5137357715210668317
centres,centres/nested/articles/26/0/1507/2000,8721117389207479873
centres,centres/nested/articles/26/0/1507/2005,16222002471726817742
centres,centres/nested/articles/26/0/1507/2010,7216761596405853309
centres,centres/nested/articles/26/0/1507/2015,1040887715708245494
centres,centres/nested/articles/26/0/1507/2020,14826406347483285872
centres,centres/nested/articles/26/0/1606/2000,2390768938753002028
centres,centres/nested/articles/26/0/1606/2005,6880828904489231771
centres,centres/nested/articles/26/0/1606/2010,10537352102879599784
centres,centres/nested/articles/26/0/1606/2015,9780008253347335316
centres,centres/nested/articles/26/0/1606/2020,16964353787039584317
centres,centres/nested/articles/26/0/1709/2000,13521781197775355682
centres,centres/nested/articles/26/0/1709/2005,8872950541958323627
centres,centres/nested/articles/26/0/1709/2010,5155442200053490537
centres,centres/nested/articles/26/0/1709/2015,6030537016107068070
centres,centres/nested/articles/26/0/1709/2020,17502602863840759682
centres,centres/nested/articles/26/0/1802/2000,4613183742973113617
centres,centres/nested/articles/26/0/1802/2005,8419962004893630588
centres,centres/nested/articles/26/0/1802/2010,16011460704281851513
centres,centres/nested/articles/26/0/1802/2015,5689133383253555528
centres,centres/nested/articles/26/0/1802/2020,18380811158405609348
centres,centres/nested/articles/26/0/1902/2000,7930216906594814106
centres,centres/nested/articles/26/0/1902/2005,16328921500181129398
centres,centres/nested/articles/26/0/1902/2010,17651565969802174516
centres,centres/nested/articles/26/0/1902/2015,9461401907958439642
centres,centres/nested/articles/26/0/1902/2020,1550572698891367067
centres,centres/nested/articles/26/0/2000/2000,3631274098935500579
centres,centres/nested/articles/26/0/2000/2005,11988738853906450841
centres,centres/nested/articles/26/0/2000/2010,16438382922130524585
centres,centres/nested/articles/26/0/2000/2015,13927496644194916590
centres,centres/nested/articles/26/0/2000/2020,9220768082699224904
centres,centres/nested/articles/26/0/2100/2000,5784691844869457405
centres,centres/nested/articles/26/0/2100/2005,7858230019610455700
centres,centres/nested/articles/26/0/2100/2010,17352061212585335110
centres,centres/nested/articles/26/0/2100/2015,1296182128685555580
centres,centres/nested/articles/26/0/2100/2020,824433301433438810
centres,centres/nested/articles/26/0/2206/2000,12029759833300104731
centres,centres/nested/articles/26/0/2206/2005,7233411315762283396
centres,centres/nested/articles/26/0/2206/2010,8556845382017591195
centres,centres/nested/articles/26/0/2206/2015,16750290379771528587
centres,centres/nested/articles/26/0/2206/2020,15835856695146084952
centres,centres/nested/articles/26/0/2302/2000,6185514038931878493
centres,centres/nested/articles/26/0/2302/2005,9733687241204046180
centres,centres/nested/articles/26/0/2302/2010,10128701317668799834
centres,centres/nested/articles/26/0/2302/2015,321805720249367606
centres,centres/nested/articles/26/0/2302/2020,3292716749464359960
centres,centres/nested/articles/26/0/2403/2000,8070580172739267051
centres,centres/nested/articles/26/0/2403/2005,10160821857435864284
centres,centres/nested/articles/26/0/2403/2010,13817442581908190499
centres,centres/nested/articles/26/0/2403/2015,14537303141111241192
centres,centres/nested/articles/26/0/2403/2020,12991382582881718177
centres,centres/nested/articles/26/0/2502/2000,2354434344087277790
centres,centres/nested/articles/26/0/2502/2005,14116382984637831040
centres,centres/nested/articles/26/0/2502/2010,7970122453338847189
centres,centres/nested/articles/26/0/2502/2015,12671352818552574438
centres,centres/nested/articles/26/0/2502/2020,3005968729438155362
centres,centres/nested/articles/26/0/2611/2000,3299922638494730867
centres,centres/nested/articles/26/0/2611/2005,7944656432216389688
centres,centres/nested/articles/26/0/2611/2010,16745831759037066942
centres,centres/nested/articles/26/0/2611/2015,2887194446977058442
centres,centres/nested/articles/26/0/2611/2020,5862415738744710555
centres,centres/nested/articles/26/0/2740/2000,9477874362661352765
centres,centres/nested/articles/26/0/2740/2005,11213472988227515660
centres,centres/nested/articles/26/0/2740/2010,6986559618871348381
centres,centres/nested/articles/26/0/2740/2015,9061276512766568281
centres,centres/nested/articles/26/0/2740/2020,11114604578270359647
centres,centres/nested/articles/26/0/2809/2000,199002992000077975
centres,centres/nested/articles/26/0/2809/2005,13508921634306321424
centres,centres/nested/articles/26/0/2809/2010,7240187209886275415
centres,centres/nested/articles/26/0/2809/2015,5649394108042950046
centres,centres/nested/articles/26/0/2809/2020,12351476968788777956
centres,centres/nested/articles/26/0/2922/2000,2336202555447950121
centres,centres/nested/articles/26/0/2922/2005,1427937003222049293
centres,centres/nested/articles/26/0/2922/2010,14965355727201193252
centres,centres/nested/articles/26/0/2922/2015,3834153860823268606
centres,centres/nested/articles/26/0/2922/2020,7674928244120596484
centres,centres/nested/articles/26/0/3005/2000,4020757800070481195
centres,centres/nested/articles/26/0/3005/2005,10409377265949938255
centres,centres/nested/articles/26/0/3005/2010,11790316833703097887
centres,centres/nested/articles/26/0/3005/2015,4307562888003130395
centres,centres/nested/articles/26/0/3005/2020,10494222468441604629
centres,centres/nested/articles/26/0/3107/2000,13220918724822255332
centres,centres/nested/articles/26/0/3107/2005,7943383119376070119
centres,centres/nested/articles/26/0/3107/2010,14614637319548799583
centres,centres/nested/articles/26/0/3107/2015,4897697154208202351
centres,centres/nested/articles/26/0/3107/2020,9664169408322491307
centres,centres/nested/articles/26/0/3207/2000,13442624797417104189
centres,centres/nested/articles/26/0/3207/2005,12253874431639505116
centres,centres/nested/articles/26/0/3207/2010,14302937313339855024
centres,centres/nested/articles/26/0/3207/2015,9767718404323116376
centres,centres/nested/articles/26/0/3207/2020,6731880335309029156
centres,centres/nested/articles/26/0/3322/2000,18031696246924239683
centres,centres/nested/articles/26/0/3322/2005,6614156484516919017
centres,centres/nested/articles/26/0/3322/2010,17984702416164799647
centres,centres/nested/articles/26/0/3322/2015,1015664534120952948
centres,centres/nested/articles/26/0/3322/2020,12017766479222385850
centres,centres/nested/articles/26/0/3402/2000,5239920544862851346
centres,centres/nested/articles/26/0/3402/2005,11544785235726328019
centres,centres/nested/articles/26/0/3402/2010,6719573298330502949
centres,centres/nested/articles/26/0/3402/2015,672807256837402519
centres,centres/nested/articles/26/0/3402/2020,1617366872251579322
centres,centres/nested/articles/26/0/3500/2000,12583088203697228550
centres,centres/nested/articles/26/0/3500/2005,1401017519249241053
centres,centres/nested/articles/26/0/3500/2010,5549279849910411301
centres,centres/nested/articles/26/0/3500/2015,9920791557454569972
centres,centres/nested/articles/26/0/3500/2020,17623571261870571928
centres,centres/nested/articles/26/0/3600/2000,7661901799144461992
centres,centres/nested/articles/26/0/3600/2005,6370139988911506941
centres,centres/nested/articles/26/0/3600/2010,11453997094990029170
centres,centres/nested/articles/26/0/3600/2015,16545980280480071711
centres,centres/nested/articles/26/0/3600/2020,4334925286517041677
centres,centres/nested/random/26/0/2000,15700927794711368335
centres,centres/nested/random/26/0/2005,12981739423311963521
centres,centres/nested/random/26/0/2010,11456455071364498754
centres,centres/nested/random/26/0/2015,8970976810233591971
centres,centres/nested/random/26/0/2020,1209550247980844113
centres,centres/nested/articles/26/1/1106/2000,9329086993272645002
centres,centres/nested/articles/26/1/1106/2005,10709113369142015097
centres,centres/nested/articles/26/1/1106/2010,15497133818809453413
centres,centres/nested/articles/26/1/1106/2015,16850143658529072223
centres,centres/nested/articles/26/1/1106/2020,7414993259596746602
centres,centres/nested/articles/26/1/1206/2000,10053273965068888333
centres,centres/nested/articles/26/1/1206/2005,334624546853616165
centres,centres/nested/articles/26/1/1206/2010,12371092715905168264
centres,centres/nested/articles/26/1/1206/2015,18395360037709881875
centres,centres/nested/articles/26/1/1206/2020,13547194862530815078
centres,centres/nested/articles/26/1/1311/2000,8938445022072256556
centres,centres/nested/articles/26/1/1311/2005,14772318829066944587
centres,centres/nested/articles/26/1/1311/2010,5459173417502901430
centres,centres/nested/articles/26/1/1311/2015,10203338349414654301
centres,centres/nested/articles/26/1/1311/2020,8348876647098894831
centres,centres/nested/articles/26/1/1402/2000,6234869867968588551
centres,centres/nested/articles/26/1/1402/2005,16825366205935496378
centres,centres/nested/articles/26/1/1402/2010,594446355732594993
centres,centres/nested/articles/26/1/1402/2015,13635948591220711327
centres,centres/nested/articles/26/1/1402/2020,16675302562260728893
centres,centres/nested/articles/26/1/1507/2000,10573682527401659077
centres,centres/nested/articles/26/1/1507/2005,9223383035944730593
centres,centres/nested/articles/26/1/1507/2010,1977912712835431660
centres,centres/nested/articles/26/1/1507/2015,10995675304944439374
centres,centres/nested/articles/26/1/1507/2020,409039149665791127
centres,centres/nested/articles/26/1/1606/2000,186314762412565781
centres,centres/nested/articles/26/1/1606/2005,6517608278047719642
centres,centres/nested/articles/26/1/1606/2010,13053459764536316665
centres,centres/nested/articles/26/1/1606/2015,4639957278467611104
centres,centres/nested/articles/26/1/1606/2020,13994893601420285610
centres,centres/nested/articles/26/1/1709/2000,11410552808602378178
centres,centres/nested/articles/26/1/1709/2005,7065783723904369357
centres,centres/nested/articles/26/1/1709/2010,2716802606452015199
centres,centres/nested/articles/26/1/1709/2015,11795463892162272997
centres,centres/nested/articles/26/1/1709/2020,15838001180189673417
centres,centres/nested/articles/26/1/1802/2000,8668524786073823976
centres,centres/nested/articles/26/1/1802/2005,6882008762017258872
centres,centres/nested/articles/26/1/1802/2010,14848197072119803118
centres,centres/nested/articles/26/1/1802/2015,7874722503913736617
centres,centres/nested/articles/26/1/1802/2020,3652424425391457470
centres,centres/nested/articles/26/1/1902/2000,9133153646990773782
centres,centres/nested/articles/26/1/1902/2005,4895660553901705096
centres,centres/nested/articles/26/1/1902/2010,18282628950796764221
centres,centres/nested/articles/26/1/1902/2015,15185731024075354068
centres,centres/nested/articles/26/1/1902/2020,9790044125515605282
centres,centres/nested/articles/26/1/2000/2000,958786594132301858
centres,centres/nested/articles/26/1/2000/2005,3989037303696437053
centres,centres/nested/articles/26/1/2000/2010,7736248812841099310
centres,centres/nested/articles/26/1/2000/2015,12576726924707404807
centres,centres/nested/articles/26/1/2000/2020,249932306343338246
centres,centres/nested/articles/26/1/2100/2000,2185383111460655125
centres,centres/nested/articles/26/1/2100/2005,6390418956573000208
centres,centres/nested/articles/26/1/2100/2010,17291289986083588424
centres,centres/nested/articles/26/1/2100/2015,17229941776561254653
centres,centres/nested/articles/26/1/2100/2020,13362053519902185905
centres,centres/nested/articles/26/1/2206/2000,3203853866362527476
centres,centres/nested/articles/26/1/2206/2005,14355746373962806750
centres,centres/nested/articles/26/1/2206/2010,4960871308526080248
centres,centres/nested/articles/26/1/2206/2015,16380427694613080516
centres,centres/nested/articles/26/1/2206/2020,8900061910363874660
centres,centres/nested/articles/26/1/2302/2000,10429905845129688574
centres,centres/nested/articles/26/1/2302/2005,11535602602418742562
centres,centres/nested/articles/26/1/2302/2010,16719030828466416057
centres,centres/nested/articles/26/1/2302/2015,10726163786475254007
centres,centres/nested/articles/26/1/2302/2020,17502956093977923628
centres,centres/nested/articles/26/1/2403/2000,4927702238677436103
centres,centres/nested/articles/26/1/2403/2005,11556694834279306811
centres,centres/nested/articles/26/1/2403/2010,10667738728108090957
centres,centres/nested/articles/26/1/2403/2015,1258779349972761131
centres,centres/nested/articles/26/1/2403/2020,2052760649824829400
centres,centres/nested/articles/26/1/2502/2000,18401494434859688731
centres,centres/nested/articles/26/1/2502/2005,2739635558415847599
centres,centres/nested/articles/26/1/2502/2010,18190258603363239023
centres,centres/nested/articles/26/1/2502/2015,16043875184567284950
centres,centres/nested/articles/26/1/2502/2020,7002760329205925967
centres,centres/nested/articles/26/1/2611/2000,14447858381661100356
centres,centres/nested/articles/26/1/2611/2005,3783921626399033788
centres,centres/nested/articles/26/1/2611/2010,16149104793099904360
centres,centres/nested/articles/26/1/2611/2015,13283115679973482115
centres,centres/nested/articles/26/1/2611/2020,15098351624945717328
centres,centres/nested/articles/26/1/2740/2000,7674566109824458902
centres,centres/nested/articles/26/1/2740/2005,7717630041248566915
centres,centres/nested/articles/26/1/2740/2010,563736332428761370
centres,centres/nested/articles/26/1/2740/2015,10979717916364676887
centres,centres/nested/articles/26/1/2740/2020,10828517243039784367
centres,centres/nested/articles/26/1/2809/2000,14206591252358365021
centres,centres/nested/articles/26/1/2809/2005,4148155914051019140
centres,centres/nested/articles/26/1/2809/2010,1576873631010948546
centres,centres/nested/articles/26/1/2809/2015,8771756370041885304
centres,centres/nested/articles/26/1/2809/2020,9029828387604198976
centres,centres/nested/articles/26/1/2922/2000,3400831303972428310
centres,centres/nested/articles/26/1/2922/2005,12092224795151824906
centres,centres/nested/articles/26/1/2922/2010,13575536438384259658
centres,centres/nested/articles/26/1/2922/2015,11885829667806230444
centres,centres/nested/articles/26/1/2922/2020,15284219935543564520
centres,centres/nested/articles/26/1/3005/2000,11218111041058653064
centres,centres/nested/articles/26/1/3005/2005,5520735789865543600
centres,centres/nested/articles/26/1/3005/2010,10258689374087362650
centres,centres/nested/articles/26/1/3005/2015,14146690365522080085
centres,centres/nested/articles/26/1/3005/2020,17275200964290714523
centres,centres/nested/articles/26/1/3107/2000,11910792774839028002
centres,centres/nested/articles/26/1/3107/2005,15998678588773909388
centres,centres/nested/articles/26/1/3107/2010,6141528705589188127
centres,centres/nested/articles/26/1/3107/2015,17792432214464097648
centres,centres/nested/articles/26/1/3107/2020,15515599966542172191
centres,centres/nested/articles/26/1/3207/2000,1338293297113371248
centres,centres/nested/articles/26/1/3207/2005,11716135111239858332
centres,centres/nested/articles/26/1/3207/2010,8452234993344971721
centres,centres/nested/articles/26/1/3207/2015,8055047822747531735
centres,centres/nested/articles/26/1/3207/2020,14459494889804386884
centres,centres/nested/articles/26/1/3322/2000,2307232128019547912
centres,centres/nested/articles/26/1/3322/2005,13332355639206760302
centres,centres/nested/articles/26/1/3322/2010,10050677132371533251
centres,centres/nested/articles/26/1/3322/2015,1670124696913719227
centres,centres/nested/articles/26/1/3322/2020,13397405771835655592
centres,centres/nested/articles/26/1/3402/2000,11745198167262980790
centres,centres/nested/articles/26/1/3402/2005,15538121900718607675
centres,centres/nested/articles/26/1/3402/2010,3036674665085594305
centres,centres/nested/articles/26/1/3402/2015,747934514427080868
centres,centres/nested/articles/26/1/3402/2020,14194379359033681818
centres,centres/nested/articles/26/1/3500/2000,5713048328037928042
centres,centres/nested/articles/26/1/3500/2005,9767085044842488161
centres,centres/nested/articles/26/1/3500/2010,11715745135597617732
centres,centres/nested/articles/26/1/3500/2015,9818393068849157652
centres,centres/nested/articles/26/1/3500/2020,7624972050354083328
centres,centres/nested/articles/26/1/3600/2000,14701741895003397988
centres,centres/nested/articles/26/1/3600/2005,18413037970239826205
centres,centres/nested/articles/26/1/3600/2010,17386023636456688676
centres,centres/nested/articles/26/1/3600/2015,8597987432581842874
centres,centres/nested/articles/26/1/3600/2020,2023042400683047707
centres,centres/nested/random/26/1/2000,3747658116008081302
centres,centres/nested/random/26/1/2005,7189406885609384269
centres,centres/nested/random/26/1/2010,7274612927198241957
centres,centres/nested/random/26/1/2015,4734011414952040702
centres,centres/nested/random/26/1/2020,3184805574828780400
centres,centres/nested/articles/26/2/1106/2000,14371704742679220396
centres,centres/nested/articles/26/2/1106/2005,11101367436550163256
centres,centres/nested/articles/26/2/1106/2010,7324187804136489851
centres,centres/nested/articles/26/2/1106/2015,5602681416630237817
centres,centres/nested/articles/26/2/1106/2020,16156007679148414900
centres,centres/nested/articles/26/2/1206/2000,15495207944130355254
centres,centres/nested/articles/26/2/1206/2005,13977650118203297058
centres,centres/nested/articles/26/2/1206/2010,16160950188011005902
centres,centres/nested/articles/26/2/1206/2015,10065566483393473214
centres,centres/nested/articles/26/2/1206/2020,7825144816288860047
centres,centres/nested/articles/26/2/1311/2000,16126380092863311029
centres,centres/nested/articles/26/2/1311/2005,15258795534118737915
centres,centres/nested/articles/26/2/1311/2010,5344046231210913244
centres,centres/nested/articles/26/2/1311/2015,11331453450591173496
centres,centres/nested/articles/26/2/1311/2020,395413009034019125
centres,centres/nested/articles/26/2/1402/2000,1693174150268726930
centres,centres/nested/articles/26/2/1402/2005,10055843699769514835
centres,centres/nested/articles/26/2/1402/2010,8169277168079612124
centres,centres/nested/articles/26/2/1402/2015,11127294768525011824
centres,centres/nested/articles/26/2/1402/2020,1279023236498723482
centres,centres/nested/articles/26/2/1507/2000,3618158973711569324
centres,centres/nested/articles/26/2/1507/2005,3357460197168286046
centres,centres/nested/articles/26/2/1507/2010,4212644521576530598
centres,centres/nested/articles/26/2/1507/2015,5205932694237707016
centres,centres/nested/articles/26/2/1507/2020,3601069470937770987
centres,centres/nested/articles/26/2/1606/2000,7295034984202249035
centres,centres/nested/articles/26/2/1606/2005,14493875648174304093
centres,centres/nested/articles/26/2/1606/2010,15189537991956602729
centres,centres/nested/articles/26/2/1606/2015,7028734274800134156
centres,centres/nested/articles/26/2/1606/2020,12178088368959797968
centres,centres/nested/articles/26/2/1709/2000,10800040050585433260
centres,centres/nested/articles/26/2/1709/2005,10463920004111411567
centres,centres/nested/articles/26/2/1709/2010,760356570230254067
centres,centres/nested/articles/26/2/1709/2015,16771099536883940139
centres,centres/nested/articles/26/2/1709/2020,14933625656725110635
centres,centres/nested/articles/26/2/1802/2000,4679360061167586984
centres,centres/nested/articles/26/2/1802/2005,11119357338169306303
centres,centres/nested/articles/26/2/1802/2010,11784152643905580643
centres,centres/nested/articles/26/2/1802/2015,270575070964957873
centres,centres/nested/articles/26/2/1802/2020,7762662331325502525
centres,centres/nested/articles/26/2/1902/2000,17836599685808173752
centres,centres/nested/articles/26/2/1902/2005,8135092408638796618
centres,centres/nested/articles/26/2/1902/2010,15850574377852564041
centres,centres/nested/articles/26/2/1902/2015,10893589563949574364
centres,centres/nested/articles/26/2/1902/2020,848852132327599224
centres,centres/nested/articles/26/2/2000/2000,4309061960391954747
centres,centres/nested/articles/26/2/2000/2005,11112609280978965392
centres,centres/nested/articles/26/2/2000/2010,12970726710862322329
centres,centres/nested/articles/26/2/2000/2015,16305299541293841885
centres,centres/nested/articles/26/2/2000/2020,3002591453387250568
centres,centres/nested/articles/26/2/2100/2000,4389651049571718833
centres,centres/nested/articles/26/2/2100/2005,12390593283627477872
centres,centres/nested/articles/26/2/2100/2010,9737188350188597406
centres,centres/nested/articles/26/2/2100/2015,3499877197961523792
centres,centres/nested/articles/26/2/2100/2020,14691521541183518595
centres,centres/nested/articles/26/2/2206/2000,16448889511486869976
centres,centres/nested/articles/26/2/2206/2005,5919056494016432449
centres,centres/nested/articles/26/2/2206/2010,2851152442343389031
centres,centres/nested/articles/26/2/2206/2015,10659663129349561469
centres,centres/nested/articles/26/2/2206/2020,1317923071453424554
centres,centres/nested/articles/26/2/2302/2000,10319936081764151573
centres,centres/nested/articles/26/2/2302/2005,10876169140324678935
centres,centres/nested/articles/26/2/2302/2010,5222701015341014144
centres,centres/nested/articles/26/2/2302/2015,81042737620660857
centres,centres/nested/articles/26/2/2302/2020,15900644726842823451
centres,centres/nested/articles/26/2/2403/2000,4048527823915283153
centres,centres/nested/articles/26/2/2403/2005,11345780284526574080
centres,centres/nested/articles/26/2/2403/2010,3484309618195779802
centres,centres/nested/articles/26/2/2403/2015,5337192430438153878
centres,centres/nested/articles/26/2/2403/2020,4352109557992652154
centres,centres/nested/articles/26/2/2502/2000,8535505750318616533
centres,centres/nested/articles/26/2/2502/2005,6864760836358550466
centres,centres/nested/articles/26/2/2502/2010,1981589622777659305
centres,centres/nested/articles/26/2/2502/2015,14035348659581658787
centres,centres/nested/articles/26/2/2502/2020,8897575019940964419
centres,centres/nested/articles/26/2/2611/2000,9786985480305007654
centres,centres/nested/articles/26/2/2611/2005,7073878639552126136
centres,centres/nested/articles/26/2/2611/2010,9869675194454426422
centres,centres/nested/articles/26/2/2611/2015,13625132352010533972
centres,centres/nested/articles/26/2/2611/2020,1149842222828184977
centres,centres/nested/articles/26/2/2740/2000,16240869628159237954
centres,centres/nested/articles/26/2/2740/2005,2660496721276135656
centres,centres/nested/articles/26/2/2740/2010,13149032219163072201
centres,centres/nested/articles/26/2/2740/2015,306084623116353107
centres,centres/nested/articles/26/2/2740/2020,17368943057765633849
centres,centres/nested/articles/26/2/2809/2000,14239205784071530443
centres,centres/nested/articles/26/2/2809/2005,9530520906949106679
centres,centres/nested/articles/26/2/2809/2010,18242799489604935541
centres,centres/nested/articles/26/2/2809/2015,14687383279412738712
centres,centres/nested/articles/26/2/2809/2020,4709966184775526715
centres,centres/nested/articles/26/2/2922/2000,715422994013943105
centres,centres/nested/articles/26/2/2922/2005,6279811891811393201
centres,centres/nested/articles/26/2/2922/2010,13953906845419107601
centres,centres/nested/articles/26/2/2922/2015,10495321271187143769
centres,centres/nested/articles/26/2/2922/2020,11817674537268706977
centres,centres/nested/articles/26/2/3005/2000,14087424380075708601
centres,centres/nested/articles/26/2/3005/2005,6668679898136340876
centres,centres/nested/articles/26/2/3005/2010,15222135621991272175
centres,centres/nested/articles/26/2/3005/2015,16486469521357651006
centres,centres/nested/articles/26/2/3005/2020,10065531298502098473
centres,centres/nested/articles/26/2/3107/2000,16942719784828446031
centres,centres/nested/articles/26/2/3107/2005,5693801551429306359
centres,centres/nested/articles/26/2/3107/2010,2148842647294816123
centres,centres/nested/articles/26/2/3107/2015,2710532065537809940
centres,centres/nested/articles/26/2/3107/2020,9805045836126868130
centres,centres/nested/articles/26/2/3207/2000,17912507347035869849
centres,centres/nested/articles/26/2/3207/2005,14370239648565551193
centres,centres/nested/articles/26/2/3207/2010,9339954729194504541
centres,centres/nested/articles/26/2/3207/2015,16753273533272007683
centres,centres/nested/articles/26/2/3207/2020,4588202885870618289
centres,centres/nested/articles/26/2/3322/2000,17638784118961290081
centres,centres/nested/articles/26/2/3322/2005,15737321118451241940
centres,centres/nested/articles/26/2/3322/2010,13612094098010764782
centres,centres/nested/articles/26/2/3322/2015,16972910111066255726
centres,centres/nested/articles/26/2/3322/2020,8398582243265002893
centres,centres/nested/articles/26/2/3402/2000,6677094302872282046
centres,centres/nested/articles/26/2/3402/2005,10976720123313617372
centres,centres/nested/articles/26/2/3402/2010,12690115667371551902
centres,centres/nested/articles/26/2/3402/2015,16971506783841770825
centres,centres/nested/articles/26/2/3402/2020,7186946020925627115
centres,centres/nested/articles/26/2/3500/2000,3241216869881011240
centres,centres/nested/articles/26/2/3500/2005,9971357953139292012
centres,centres/nested/articles/26/2/3500/2010,15989181966922205390
centres,centres/nested/articles/26/2/3500/2015,2946979830869291917
centres,centres/nested/articles/26/2/3500/2020,16698612476017351750
centres,centres/nested/articles/26/2/3600/2000,939615395548989648
centres,centres/nested/articles/26/2/3600/2005,14214105681614788201
centres,centres/nested/articles/26/2/3600/2010,1167751757853501804
centres,centres/nested/articles/26/2/3600/2015,17324140170004433044
centres,centres/nested/articles/26/2/3600/2020,1685155863058592421
centres,centres/nested/random/26/2/2000,3337116337278507913
centres,centres/nested/random/26/2/2005,1738398242889968568
centres,centres/nested/random/26/2/2010,6385967954378256352
centres,centres/nested/random/26/2/2015,7528388154383549524
centres,centres/nested/random/26/2/2020,1526651314583756253
centres,centres/nested/articles/26/3/1106/2000,2442255394600194939
centres,centres/nested/articles/26/3/1106/2005,823008410637661299
centres,centres/nested/articles/26/3/1106/2010,3754021881517508758
centres,centres/nested/articles/26/3/1106/2015,14340096279091596370
centres,centres/nested/articles/26/3/1106/2020,16058415543499156934
centres,centres/nested/articles/26/3/1206/2000,15587700177628248185
centres,centres/nested/articles/26/3/1206/2005,7009958725854616257
centres,centres/nested/articles/26/3/1206/2010,18334682177623066298
centres,centres/nested/articles/26/3/1206/2015,310166574373318095
centres,centres/nested/articles/26/3/1206/2020,14507748662678087382
centres,centres/nested/articles/26/3/1311/2000,18383166907680654486
centres,centres/nested/articles/26/3/1311/2005,696484266353089161
centres,centres/nested/articles/26/3/1311/2010,666842115147779678
centres,centres/nested/articles/26/3/1311/2015,14080318225976723660
centres,centres/nested/articles/26/3/1311/2020,17896590527017196740
centres,centres/nested/articles/26/3/1402/2000,11830943788462145886
centres,centres/nested/articles/26/3/1402/2005,13932225716380570973
centres,centres/nested/articles/26/3/1402/2010,726066916824243936
centres,centres/nested/articles/26/3/1402/2015,9916177738712666060
centres,centres/nested/articles/26/3/1402/2020,17139485571829658320
centres,centres/nested/articles/26/3/1507/2000,15430818620328398219
centres,centres/nested/articles/26/3/1507/2005,10142471321593328736
centres,centres/nested/articles/26/3/1507/2010,3932336313617351235
centres,centres/nested/articles/26/3/1507/2015,5367584209116706343
centres,centres/nested/articles/26/3/1507/2020,2429692642821049777
centres,centres/nested/articles/26/3/1606/2000,7065848546286924478
centres,centres/nested/articles/26/3/1606/2005,14035437766108498715
centres,centres/nested/articles/26/3/1606/2010,14841798357848097272
centres,centres/nested/articles/26/3/1606/2015,16025984779744807301
centres,centres/nested/articles/26/3/1606/2020,4211736876011777372
centres,centres/nested/articles/26/3/1709/2000,723319687273925389
centres,centres/nested/articles/26/3/1709/2005,12612660390239064253
centres,centres/nested/articles/26/3/1709/2010,7039625090070203297
centres,centres/nested/articles/26/3/1709/2015,15483216026149740833
centres,centres/nested/articles/26/3/1709/2020,11241005321139440402
centres,centres/nested/articles/26/3/1802/2000,3422120041376843354
centres,centres/nested/articles/26/3/1802/2005,4747142228773847370
centres,centres/nested/articles/26/3/1802/2010,15203979069635811821
centres,centres/nested/articles/26/3/1802/2015,5517234298858809398
centres,centres/nested/articles/26/3/1802/2020,7314467470120936323
centres,centres/nested/articles/26/3/1902/2000,5669178106098151328
centres,centres/nested/articles/26/3/1902/2005,15073905381272881349
centres,centres/nested/articles/26/3/1902/2010,5221171575164581179
centres,centres/nested/articles/26/3/1902/2015,18243351236388848920
centres,centres/nested/articles/26/3/1902/2020,16289573715132537198
centres,centres/nested/articles/26/3/2000/2000,7324661247627651872
centres,centres/nested/articles/26/3/2000/2005,17779381617145586104
centres,centres/nested/articles/26/3/2000/2010,670466701892300047
centres,centres/nested/articles/26/3/2000/2015,1820494063388744739
centres,centres/nested/articles/26/3/2000/2020,12456050885451823787
centres,centres/nested/articles/26/3/2100/2000,7579160036041444997
centres,centres/nested/articles/26/3/2100/2005,6297870800869063863
centres,centres/nested/articles/26/3/2100/2010,3849132846437891446
centres,centres/nested/articles/26/3/2100/2015,7075047614970889847
centres,centres/nested/articles/26/3/2100/2020,3702926539994716015
centres,centres/nested/articles/26/3/2206/2000,9186720361779406765
